stock_name,date,value,count,Individual_buy_count,NonIndividual_buy_count,Individual_sell_count,NonIndividual_sell_count,Individual_buy_volume,NonIndividual_buy_volume,Individual_sell_volume,NonIndividual_sell_volume,Individual_buy_value,NonIndividual_buy_value,Individual_sell_value,NonIndividual_sell_value,adj_max_price,adj_min_price,adj_first_price,adj_last_price,adj_volume,adj_close_price,change
وصنعت,2012-01-28,6917798008,540,59,3,125,4,625240,5300000,3926937,1998303,717862863,6199935145,4556332389,2361465619,114,108,111,111,5925240,112,2.45614035087719
وصنعت,2012-01-31,5094904983,358,23,1,62,2,217080,4125486,2830869,1511697,249904820,4845000163,3318661008,1776243975,114,108,108,110,4342566,113,0.428082191780822
وصنعت,2012-02-01,403148636,86,42,0,30,0,355671,0,355671,0,403148636,0,403148636,0,110,109,109,109,355671,111,-1.61977834612106
وصنعت,2012-02-04,1532075310,173,86,1,41,0,1290919,80510,1371429,0,1442870230,89205080,1532075310,0,111,107,109,107,1371429,108,-3.20623916811092
وصنعت,2012-02-05,1145288197,153,79,3,35,0,877289,184935,1062224,0,946218428,199069769,1145288197,0,107,103,107,103,1062224,104,-3.49149507609669
وصنعت,2012-02-06,956234620,116,48,2,28,0,442778,458588,901366,0,469371213,486863407,956234620,0,103,101,103,103,901366,102,-1.57699443413729
وصنعت,2012-02-07,231028060,41,24,0,14,0,217418,0,217418,0,231028060,0,231028060,0,103,102,102,102,217418,102,0
وصنعت,2012-02-08,509335803,108,40,1,40,0,371871,100000,471871,0,400089143,109246660,509335803,0,106,103,106,103,471871,103,1.13100848256362
وصنعت,2012-02-12,354194706,64,31,1,22,0,272782,58447,331229,0,291545401,62649305,354194706,0,104,102,103,103,331229,103,-0.186393289841566
وصنعت,2012-02-13,481606392,67,28,1,32,0,349426,91553,440979,0,381198986,100407406,481606392,0,106,104,105,104,440979,104,1.12044817927171
وصنعت,2012-02-14,605179640,98,45,1,26,0,510869,65000,575869,0,537551640,67628000,605179640,0,103,100,103,100,575869,102,-2.3084025854109
وصنعت,2012-02-15,657401336,94,55,1,25,0,538035,100000,638035,0,554401336,103000000,657401336,0,101,98,98,99,638035,100,-2.26843100189036
وصنعت,2012-02-18,285205839,55,24,0,28,0,275151,0,275151,0,285205839,0,285205839,0,102,99,100,99,275151,100,0.096711798839459
وصنعت,2012-02-19,567669065,91,44,0,29,0,555574,0,555574,0,567669065,0,567669065,0,99,97,98,99,555574,99,-0.966183574879227
وصنعت,2012-02-20,358696548,74,28,2,33,0,264363,82000,346363,0,273230248,85466300,358696548,0,101,98,98,100,346363,99,0.487804878048781
وصنعت,2012-02-21,1610577686,167,63,1,55,0,1141082,375324,1516406,0,1211658226,398919460,1610577686,0,103,100,100,103,1516406,102,3.10679611650485
وصنعت,2012-02-22,463925648,65,30,1,24,1,339932,100000,419932,20000,358925648,105000000,442805648,21120000,106,100,106,101,439932,102,-0.376647834274953
وصنعت,2012-02-25,1313389011,110,57,0,24,0,1275506,0,1275506,0,1313389011,0,1313389011,0,101,98,100,98,1275506,99,-2.64650283553875
وصنعت,2012-02-26,750100159,101,44,0,31,0,732940,0,732940,0,750100159,0,750100159,0,101,98,99,99,732940,99,-0.58252427184466
وصنعت,2012-02-27,1216652453,115,44,1,33,1,670164,500000,1158164,12000,692003060,524649393,1204190063,12462390,101,98,100,98,1170164,100,1.5625
وصنعت,2012-02-28,705721730,106,45,0,26,0,676113,0,676113,0,705721730,0,705721730,0,102,99,100,102,676113,100,0.288461538461538
وصنعت,2012-02-29,1867271514,170,54,1,89,1,1534785,200000,1714685,20100,1650492702,216778812,1845864514,21407000,104,99,102,103,1734785,104,3.16395014381592
وصنعت,2012-03-03,1196942810,170,66,1,27,1,981145,150000,1021145,110000,1039726402,157216408,1079694069,117248741,106,100,103,101,1131145,102,-1.6728624535316
وصنعت,2012-03-04,2067581814,111,24,1,62,2,1789662,100000,1379662,510000,1959581814,108000000,1508591814,558990000,106,102,104,106,1889662,105,3.40264650283554
وصنعت,2012-03-05,1565028245,120,55,1,45,5,1181055,250000,974055,457000,1289458245,275570000,1067189158,497839087,108,103,108,104,1431055,105,0
وصنعت,2012-03-06,6514325033,162,61,1,22,2,678424,5323314,646365,5355373,717289343,5797035690,683947036,5830377997,105,101,101,103,6001738,104,-0.822669104204753
وصنعت,2012-03-07,625851559,94,40,0,31,0,583973,0,583973,0,625851559,0,625851559,0,104,102,103,103,583973,103,-0.921658986175115
وصنعت,2012-03-10,746585869,83,25,0,38,1,697091,0,667191,29900,746585869,0,714580479,32005390,104,103,103,103,697091,103,-0.372093023255814
وصنعت,2012-03-11,891400591,127,52,0,38,0,844642,0,844642,0,891400591,0,891400591,0,103,101,102,101,844642,102,-1.49393090569561
وصنعت,2012-03-12,661208196,81,46,0,15,2,635814,0,335814,300000,661208196,0,350410988,310797208,103,99,103,100,635814,100,-1.23222748815166
وصنعت,2012-03-13,485106638,89,35,2,28,1,370321,95217,415538,50000,385413756,99692882,433060588,52046050,101,100,101,101,465538,100,0
وصنعت,2012-03-14,805763011,92,20,1,55,0,290957,456628,747585,0,312450556,493312455,805763011,0,104,101,101,104,747585,104,3.45489443378119
وصنعت,2012-03-17,2951579349,217,31,2,104,3,594199,2050000,1834199,810000,661526611,2290052738,2045399349,906180000,108,104,105,107,2644199,107,3.52504638218924
وصنعت,2012-03-18,822450919,104,22,1,45,0,324606,412578,737184,0,362524339,459926580,822450919,0,109,107,108,107,737184,107,0
وصنعت,2012-03-24,974471781,87,18,1,44,3,806265,39603,740868,105000,929522376,44949405,853408181,121063600,112,109,109,112,845868,111,3.2258064516129
وصنعت,2012-03-25,477544601,67,19,0,28,0,416454,0,416454,0,477544601,0,477544601,0,114,108,114,109,416454,111,-0.260416666666667
وصنعت,2012-03-26,167777175,44,13,0,20,0,150345,0,150345,0,167777175,0,167777175,0,109,107,109,107,150345,110,-0.609225413402959
وصنعت,2012-03-27,548105389,62,38,0,6,0,496291,0,496291,0,548105389,0,548105389,0,109,106,108,106,496291,108,-2.18914185639229
وصنعت,2012-03-28,349721139,45,21,0,24,0,318962,0,318962,0,349721139,0,349721139,0,108,104,106,105,318962,107,-0.805729632945389
وصنعت,2012-04-02,1166468746,130,57,0,17,0,1085034,0,1085034,0,1166468746,0,1166468746,0,105,102,105,104,1085034,103,-2.97833935018051
وصنعت,2012-04-03,437607159,67,35,1,21,0,256810,150000,406810,0,276487203,161119956,437607159,0,105,102,105,102,406810,103,0
وصنعت,2012-04-04,125585434,23,8,0,13,0,116593,0,116593,0,125585434,0,125585434,0,104,103,103,104,116593,103,0
وصنعت,2012-04-07,374509870,79,34,0,20,0,352436,0,352436,0,374509870,0,374509870,0,104,101,101,102,352436,103,-0.558139534883721
وصنعت,2012-04-08,608259265,90,60,0,16,1,581677,0,431677,150000,608259265,0,451351080,156908185,103,100,103,100,581677,101,-1.68381665107577
وصنعت,2012-04-09,417194798,91,48,0,17,0,401434,0,401434,0,417194798,0,417194798,0,102,99,100,100,401434,101,-0.570884871550904
وصنعت,2012-04-10,787034968,114,50,0,25,0,757650,0,757650,0,787034968,0,787034968,0,102,99,101,101,757650,100,-0.574162679425837
وصنعت,2012-04-11,941847689,116,46,0,53,0,884253,0,884253,0,941847689,0,941847689,0,104,100,100,103,884253,103,2.50240615976901
وصنعت,2012-04-14,320128838,49,19,0,27,0,296874,0,296874,0,320128838,0,320128838,0,105,103,105,104,296874,103,0.469483568075117
وصنعت,2012-04-15,1643857152,274,63,0,85,0,1491320,0,1491320,0,1643857152,0,1643857152,0,107,105,105,107,1491320,106,2.99065420560748
وصنعت,2012-04-16,492315197,90,38,1,36,0,442324,9700,452024,0,482004097,10311100,492315197,0,109,102,109,103,452024,105,-0.725952813067151
وصنعت,2012-04-17,741355408,109,52,0,23,0,699683,0,699683,0,741355408,0,741355408,0,103,101,103,102,699683,102,-2.92504570383912
وصنعت,2012-04-18,320393017,53,26,1,20,0,252094,50000,302094,0,267293017,53100000,320393017,0,103,101,101,102,302094,102,-0.094161958568738
وصنعت,2012-04-21,259243401,71,21,0,33,0,244346,0,244346,0,259243401,0,259243401,0,103,101,101,102,244346,102,0
وصنعت,2012-04-22,384671323,65,28,1,20,0,357957,10000,367957,0,374221323,10450000,384671323,0,101,100,101,101,367957,101,-0.754005655042413
وصنعت,2012-04-23,273316607,76,34,0,22,0,258223,0,258223,0,273316607,0,273316607,0,103,100,101,102,258223,102,0.189933523266857
وصنعت,2012-04-24,202150345,59,22,0,25,0,192170,0,192170,0,202150345,0,202150345,0,102,101,101,102,192170,101,-0.09478672985782
وصنعت,2012-04-28,372122702,55,10,0,27,0,350810,0,350810,0,372122702,0,372122702,0,103,102,102,102,350810,102,0.284629981024668
وصنعت,2012-04-29,274938157,69,30,1,20,0,262638,1,262639,0,274937107,1050,274938157,0,102,100,102,100,262639,101,-0.378429517502365
وصنعت,2012-04-30,254183425,51,26,1,16,0,174239,70000,244239,0,181453425,72730000,254183425,0,101,99,101,99,244239,101,-0.379867046533713
وصنعت,2012-05-01,528835103,103,39,0,19,0,512142,0,512142,0,528835103,0,528835103,0,100,99,100,99,512142,100,-1.04861773117255
وصنعت,2012-05-02,402099807,69,39,0,20,0,391186,0,391186,0,402099807,0,402099807,0,100,98,99,99,391186,99,-0.481695568400771
وصنعت,2012-05-05,414454789,68,35,0,23,0,400646,0,400646,0,414454789,0,414454789,0,101,98,99,99,400646,100,0.096805421103582
وصنعت,2012-05-06,397393938,57,32,1,13,0,376330,10000,386330,0,387033938,10360000,397393938,0,101,98,101,99,386330,99,-0.290135396518375
وصنعت,2012-05-07,938053441,101,18,1,55,1,189251,696234,875785,9700,197517837,740535604,927713241,10340200,103,99,99,102,885485,102,2.71580989330747
وصنعت,2012-05-08,1135474640,225,39,1,76,2,571893,476736,958629,90000,620599760,514874880,1038074640,97400000,105,104,104,104,1048629,104,2.26628895184136
وصنعت,2012-05-09,465970740,72,40,3,21,0,365247,78489,443736,0,383843467,82127273,465970740,0,105,100,105,100,443736,102,-1.75438596491228
وصنعت,2012-05-12,1076369482,245,6,2,41,0,21882,1003500,1025382,0,22753982,1053615500,1076369482,0,101,99,99,101,1025382,101,-1.31578947368421
وصنعت,2012-05-13,547366829,63,35,0,20,0,535036,0,535036,0,547366829,0,547366829,0,101,98,99,99,535036,99,-1.80952380952381
وصنعت,2012-05-14,247942562,36,16,1,15,0,184214,55000,239214,0,191017562,56925000,247942562,0,101,99,101,100,239214,99,0.193986420950533
وصنعت,2012-05-15,109979944,22,10,0,13,0,105926,0,105926,0,109979944,0,109979944,0,101,99,99,100,105926,100,0.096805421103582
وصنعت,2012-05-16,271450535,54,27,1,21,0,195224,68581,263805,0,201012895,70437640,271450535,0,100,98,99,99,263805,99,-0.193423597678917
وصنعت,2012-05-19,486778823,66,38,0,17,0,474247,0,474247,0,486778823,0,486778823,0,100,98,100,98,474247,99,-0.387596899224806
وصنعت,2012-05-20,365839501,50,14,0,27,1,350575,0,320575,30000,365839501,0,334706131,31133370,101,99,100,99,350575,100,0.680933852140078
وصنعت,2012-05-21,495680755,79,35,0,34,0,472404,0,472404,0,495680755,0,495680755,0,103,99,100,99,472404,100,0.869565217391304
وصنعت,2012-05-22,427435169,64,31,0,16,0,409498,0,409498,0,427435169,0,427435169,0,102,100,100,101,409498,100,0
وصنعت,2012-05-23,1694647365,179,30,1,95,4,1323221,250000,1342434,230787,1426182927,268464438,1445151750,249495615,104,101,101,104,1573221,104,3.16091954022988
وصنعت,2012-05-26,750995036,115,39,1,26,0,712530,10000,722530,0,740635036,10360000,750995036,0,103,100,101,100,722530,100,-3.34261838440111
وصنعت,2012-05-27,529210174,66,20,1,30,0,451705,50000,501705,0,476660174,52550000,529210174,0,103,100,100,100,501705,101,0.864553314121037
وصنعت,2012-05-28,296481833,35,10,0,26,0,278634,0,278634,0,296481833,0,296481833,0,103,101,103,103,278634,102,0.476190476190476
وصنعت,2012-05-29,527411738,105,20,0,20,1,501376,0,401376,100000,527411738,0,423371786,104039952,103,100,103,101,501376,101,-0.18957345971564
وصنعت,2012-05-30,409268762,79,24,0,16,0,389861,0,389861,0,409268762,0,409268762,0,101,100,100,101,389861,101,-0.189933523266857
وصنعت,2012-06-02,339588150,33,10,0,14,0,325907,0,325907,0,339588150,0,339588150,0,101,100,101,100,325907,101,-0.380589914367269
وصنعت,2012-06-05,74019652,24,7,0,9,0,71582,0,71582,0,74019652,0,74019652,0,100,99,100,99,71582,101,-0.095510983763133
وصنعت,2012-06-06,376436167,74,30,1,19,0,346855,20000,366855,0,356016167,20420000,376436167,0,100,98,99,99,366855,100,-0.956022944550669
وصنعت,2012-06-09,440948493,76,40,2,23,0,419886,21000,440886,0,420033493,20915000,440948493,0,99,96,99,96,440886,98,-2.02702702702703
وصنعت,2012-06-10,267376573,42,8,3,26,0,113491,151000,264491,0,114556195,152820378,267376573,0,98,96,96,97,264491,98,-0.098522167487685
وصنعت,2012-06-11,227490876,42,17,1,21,2,122740,100000,121909,100831,124879318,102611558,124375188,103115688,101,97,98,98,222740,98,0.19723865877712
وصنعت,2012-06-12,323768712,53,22,1,18,1,219491,100000,264442,55049,221990692,101778020,267618732,56149980,98,97,98,97,319491,98,-0.098425196850394
وصنعت,2012-06-13,622461153,61,14,1,14,2,145319,469596,500296,114619,146169193,476291960,506491673,115969480,98,96,97,97,614915,98,-0.197044334975369
وصنعت,2012-06-16,970776176,95,45,1,11,1,959884,14560,894873,79571,956420016,14356160,891712886,79063290,98,95,97,95,974444,96,-1.6781836130306
وصنعت,2012-06-17,1409447429,134,28,1,41,0,599704,799573,1399277,0,598473559,810973870,1409447429,0,99,95,95,98,1399277,97,1.10441767068273
وصنعت,2012-06-19,62662750,13,7,0,9,0,63163,0,63163,0,62662750,0,62662750,0,96,95,96,95,63163,97,-0.099304865938431
وصنعت,2012-06-20,984081977,91,29,1,37,1,370424,611665,982067,22,361792571,622289406,984059603,22374,100,93,95,97,982089,96,-0.397614314115308
وصنعت,2012-06-23,2068836954,105,30,1,33,1,470734,1645059,2065793,50000,453580386,1615256568,2018736954,50100000,97,93,95,95,2115793,94,-2.39520958083832
وصنعت,2012-06-24,259378494,53,24,1,20,0,237746,35000,272746,0,226075494,33303000,259378494,0,94,91,94,92,272746,93,-1.02249488752556
وصنعت,2012-06-25,36243337,12,8,1,7,0,28442,10000,38442,0,26818337,9425000,36243337,0,93,91,93,91,38442,93,-0.103305785123967
وصنعت,2012-06-26,116314450,10,9,1,2,0,115150,10000,125150,0,107024450,9290000,116314450,0,90,89,90,89,125150,92,-0.62047569803516
وصنعت,2012-06-27,351000286,72,20,1,23,0,340282,40000,380282,0,314080286,36920000,351000286,0,89,89,89,89,380282,91,-1.97710718002081
وصنعت,2012-06-30,631580769,77,21,0,38,0,655299,0,655299,0,631580769,0,631580769,0,94,89,89,94,655299,92,2.01698513800425
وصنعت,2012-07-01,38587951,18,11,0,9,0,40826,0,40826,0,38587951,0,38587951,0,93,91,91,91,40826,92,-0.104058272632674
وصنعت,2012-07-02,220609619,57,19,1,22,0,205866,20000,225866,0,200855184,19754435,220609619,0,95,92,95,93,225866,93,0.520833333333333
وصنعت,2012-07-03,166894757,22,6,1,17,0,132274,37902,170176,0,129637091,37257666,166894757,0,95,92,95,93,170176,93,0.414507772020725
وصنعت,2012-07-04,277780730,43,19,1,15,1,289400,2000,288400,3000,275880730,1900000,274966730,2814000,94,90,92,94,291400,93,-0.619195046439629
وصنعت,2012-07-07,279667190,33,13,0,5,0,293400,0,293400,0,279667190,0,279667190,0,94,91,94,91,293400,92,-0.415368639667705
وصنعت,2012-07-08,1580018414,166,46,1,73,0,950779,648033,1598812,0,938418753,641599661,1580018414,0,96,90,91,96,1598812,95,3.02398331595412
وصنعت,2012-07-09,203953496,37,16,2,18,0,171662,35670,207332,0,169140515,34812981,203953496,0,96,92,96,93,207332,95,-0.101214574898785
وصنعت,2012-07-10,539993194,96,19,3,36,0,238830,305233,544063,0,235464160,304529034,539993194,0,96,94,94,96,544063,95,0.405268490374873
وصنعت,2012-07-11,280474563,50,16,1,22,0,250956,30000,280956,0,250505986,29968577,280474563,0,98,95,95,95,280956,96,0.302724520686176
وصنعت,2012-07-14,101453900,12,8,1,6,0,83500,20000,103500,0,81493900,19960000,101453900,0,96,93,93,94,103500,95,-0.201207243460765
وصنعت,2012-07-15,565571620,62,13,1,28,0,308913,268930,577843,0,299621164,265950456,565571620,0,96,93,94,93,577843,95,-1.00806451612903
وصنعت,2012-07-16,334197760,51,3,2,31,0,10000,325000,335000,0,9825000,324372760,334197760,0,98,93,93,95,335000,95,0.712830957230143
وصنعت,2012-07-17,394703728,50,13,1,28,0,127200,276778,403978,0,123048700,271655028,394703728,0,96,93,94,93,403978,95,-0.606673407482305
وصنعت,2012-07-18,111401997,35,8,1,22,0,37030,75300,112330,0,36325300,75076697,111401997,0,96,92,92,94,112330,95,0.101729399796541
وصنعت,2012-07-21,218031890,33,6,1,21,0,72200,148292,220492,0,70743050,147288840,218031890,0,96,94,94,94,220492,95,0.101626016260163
وصنعت,2012-07-22,107001287,21,5,1,12,0,37896,70854,108750,0,37119539,69881748,107001287,0,96,94,96,95,108750,95,0
وصنعت,2012-07-23,257067779,42,16,2,13,0,203738,60000,263738,0,197516797,59550982,257067779,0,96,93,96,93,263738,94,-0.406091370558376
وصنعت,2012-07-24,243102950,31,10,1,21,0,144980,100000,244980,0,143497450,99605500,243102950,0,96,94,96,95,244980,95,0.407747196738022
وصنعت,2012-07-25,229100432,22,9,1,6,0,184598,50000,234598,0,179900432,49200000,229100432,0,95,94,94,94,234598,95,-0.304568527918782
وصنعت,2012-07-28,145992994,23,16,1,8,0,146569,5685,152254,0,140580874,5412120,145992994,0,94,91,94,92,152254,94,-0.509164969450102
وصنعت,2012-07-29,75655500,18,8,1,12,0,74550,5600,80150,0,70369100,5286400,75655500,0,93,90,93,90,80150,94,-0.409416581371546
وصنعت,2012-07-30,116346450,23,11,1,14,0,94210,30000,124210,0,88266450,28080000,116346450,0,90,90,90,90,124210,93,-0.616649537512847
وصنعت,2012-07-31,139935940,30,10,0,16,0,146865,0,146865,0,139935940,0,139935940,0,92,90,90,91,146865,93,-0.31023784901758
وصنعت,2012-08-01,214733536,25,17,3,6,0,116080,114300,230380,0,107743036,106990500,214733536,0,91,89,91,89,230380,92,-1.03734439834025
وصنعت,2012-08-04,225367032,36,13,1,17,0,245154,873,246027,0,224567364,799668,225367032,0,88,88,88,88,246027,91,-1.25786163522013
وصنعت,2012-08-05,247749418,37,8,2,16,0,57720,210000,267720,0,52236600,195512818,247749418,0,90,87,87,87,267720,90,-0.636942675159236
وصنعت,2012-08-06,930265410,86,25,2,30,0,517898,508500,1026398,0,466695009,463570401,930265410,0,90,87,87,87,1026398,87,-3.20512820512821
وصنعت,2012-08-07,231907120,35,12,1,14,0,236100,30000,266100,0,205807120,26100000,231907120,0,87,84,87,84,266100,86,-1.32450331125828
وصنعت,2012-08-08,230027534,66,21,1,21,0,213174,50000,263174,0,187077534,42950000,230027534,0,86,83,84,85,263174,85,-0.782997762863535
وصنعت,2012-08-11,79888565,37,12,0,7,0,88624,0,88624,0,79888565,0,79888565,0,88,86,86,87,88624,86,0.225479143179256
وصنعت,2012-08-12,28186180,11,6,0,6,0,31280,0,31280,0,28186180,0,28186180,0,87,87,87,87,31280,86,0.112485939257593
وصنعت,2012-08-13,110418975,36,20,1,7,0,121585,6100,127685,0,105179075,5239900,110418975,0,86,82,86,83,127685,85,-0.449438202247191
